Name,Risk,Return,Website,NCT,Condition
3223,0.998856404,180.6340267,https://clinicaltrials.gov/study/NCT00466960,NCT00466960,Brenner Tumor|Fallopian Tube Cancer|Ovarian Clear Cell Cystadenocarcinoma|Ovarian Endometrioid Adenocarcinoma|Ovarian Mixed Epithelial Carcinoma|Ovarian Mucinous Cystadenocarcinoma|Ovarian Serous Cystadenocarcinoma|Ovarian Undifferentiated Adenocarcinoma|Peritoneal Cavity Cancer|Recurrent Ovarian Epithelial Cancer|Stage III Ovarian Epithelial Cancer|Stage IV Ovarian Epithelial Cancer
3224,0.99212894,151.6866008,https://clinicaltrials.gov/study/NCT04436029,NCT04436029,Myeloma Multiple
3225,0.992152757,151.8444972,https://clinicaltrials.gov/study/NCT00328510,NCT00328510,Patients Receiving Fractionated Stereotactic Radiotherapy|for Brain Tumors
3226,0.982488514,122.9331436,https://clinicaltrials.gov/study/NCT02660710,NCT02660710,Diffuse Large B-cell Lymphoma|HIV
3227,0.979778896,111.0159363,https://clinicaltrials.gov/study/NCT01515046,NCT01515046,Pancreatic Neoplasms|Pancreatic Cancer
3228,0.998836633,182.6925266,https://clinicaltrials.gov/study/NCT00064246,NCT00064246,Post-transplant Lymphoproliferative Disorder|Recurrent Adult Burkitt Lymphoma|Recurrent Adult Diffuse Large Cell Lymphoma|Stage III Adult Burkitt Lymphoma|Stage III Adult Diffuse Large Cell Lymphoma|Stage IV Adult Burkitt Lymphoma|Stage IV Adult Diffuse Large Cell Lymphoma|Waldenström Macroglobulinemia
3229,0.879175878,13.63887525,https://clinicaltrials.gov/study/NCT01503346,NCT01503346,Non-organic Loss of Appetite
3230,0.979378245,105.7966175,https://clinicaltrials.gov/study/NCT00511446,NCT00511446,Stomach Neoplasms
3231,0.987868924,150.3457153,https://clinicaltrials.gov/study/NCT01330446,NCT01330446,Head And Neck Cancer|Fatigue
3232,0.998868277,182.426556,https://clinicaltrials.gov/study/NCT00075946,NCT00075946,Lymphoma
3233,0.99425094,154.212586,https://clinicaltrials.gov/study/NCT02564146,NCT02564146,Metastatic Pancreatic Cancer|Adenocarcinoma of the Pancreas
3234,0.991210617,151.315382,https://clinicaltrials.gov/study/NCT03639246,NCT03639246,Ovarian Cancer
3235,0.954431814,38.77239656,https://clinicaltrials.gov/study/NCT00840346,NCT00840346,Acute Myeloblastic Leukaemia
3236,0.998625565,171.7900038,https://clinicaltrials.gov/study/NCT00023946,NCT00023946,Adult Primary Cholangiocellular Carcinoma|Adult Primary Hepatocellular Carcinoma|Advanced Adult Primary Liver Cancer|Cholangiocarcinoma of the Extrahepatic Bile Duct|Cholangiocarcinoma of the Gallbladder|Localized Extrahepatic Bile Duct Cancer|Localized Gallbladder Cancer|Localized Resectable Adult Primary Liver Cancer|Localized Unresectable Adult Primary Liver Cancer|Recurrent Adult Primary Liver Cancer|Recurrent Extrahepatic Bile Duct Cancer|Recurrent Gallbladder Cancer|Unresectable Extrahepatic Bile Duct Cancer|Unresectable Gallbladder Cancer
3237,0.998088579,170.6699913,https://clinicaltrials.gov/study/NCT00005646,NCT00005646,Lung Cancer
3238,0.874467203,12.53395543,https://clinicaltrials.gov/study/NCT02292446,NCT02292446,Polycythemia Vera
3239,0.992314303,151.8859196,https://clinicaltrials.gov/study/NCT03566446,NCT03566446,"Myeloproliferative Neoplasm, Unclassifiable|Essential Thrombocythemia|Myelofibrosis"
3240,0.982705103,121.2473595,https://clinicaltrials.gov/study/NCT00863746,NCT00863746,Carcinoma|Non-Small-Cell Lung
3241,0.99534996,155.7377773,https://clinicaltrials.gov/study/NCT01441973,NCT01441973,Smoldering Multiple Myeloma
3242,0.957324309,54.33186225,https://clinicaltrials.gov/study/NCT00002473,NCT00002473,Kidney Cancer
3243,0.995026429,156.0727623,https://clinicaltrials.gov/study/NCT00373373,NCT00373373,Acute Myeloid Leukemia
3244,0.99101494,151.1679335,https://clinicaltrials.gov/study/NCT00964873,NCT00964873,Acute Myeloid Leukemia|Acute Lymphoblastic Leukemia|Blast-phase Chronic Myelogenous Leukemia|AML|ALL|CML
3245,0.972254394,63.37867128,https://clinicaltrials.gov/study/NCT01243073,NCT01243073,Essential Thrombocythemia|Polycythemia Vera
3246,0.943815583,32.64725664,https://clinicaltrials.gov/study/NCT01507064,NCT01507064,Hepatocellular Carcinoma
3247,0.995845623,156.4176776,https://clinicaltrials.gov/study/NCT03366064,NCT03366064,Non-small Cell Lung Cancer
3248,0.989632971,151.0565211,https://clinicaltrials.gov/study/NCT00217464,NCT00217464,Prostate Cancer
3249,0.967324496,58.02195378,https://clinicaltrials.gov/study/NCT01718873,NCT01718873,Colorectal Cancer
3250,0.989541328,151.0145442,https://clinicaltrials.gov/study/NCT01746173,NCT01746173,T-cell Non-Hodgkin Lymphoma
3251,0.998881907,184.5800319,https://clinicaltrials.gov/study/NCT00216164,NCT00216164,"Lymphoma, B-Cell"
3252,0.997931191,165.2641754,https://clinicaltrials.gov/study/NCT01664910,NCT01664910,Hematopoietic and Lymphoid Cell Neoplasm
3253,0.795949628,9.336061052,https://clinicaltrials.gov/study/NCT00415246,NCT00415246,Prostate Cancer
3254,0.973074866,91.87925963,https://clinicaltrials.gov/study/NCT03928210,NCT03928210,Breast Cancer|Circulating Tumor Cells (CTCs)
3255,0.982315602,113.2513215,https://clinicaltrials.gov/study/NCT01807546,NCT01807546,Head and Neck Squamous Cell Carcinoma|Anal Squamous Cell Carcinoma|Lung Squamous Cell Carcinoma|Cervical Squamous Cell Carcinoma|Esophageal Squamous Cell Carcinoma|Skin Squamous Cell Carcinoma|Penile Squamous Cell Carcinoma
3256,0.980185927,98.7674731,https://clinicaltrials.gov/study/NCT02568046,NCT02568046,Metastatic Colorectal Cancer
3257,0.99528501,155.2273459,https://clinicaltrials.gov/study/NCT00985946,NCT00985946,Neuroendocrine Tumors
3258,0.987132157,150.198299,https://clinicaltrials.gov/study/NCT00602446,NCT00602446,Breast Cancer|Iron Overload|Leukemia|Lymphoma|Multiple Myeloma and Plasma Cell Neoplasm|Myelodysplastic Syndromes|Neuroblastoma|Ovarian Cancer
3259,0.948217616,38.01481624,https://clinicaltrials.gov/study/NCT03299946,NCT03299946,Locally Advanced Hepatocellular Carcinoma
3260,0.999267618,196.247681,https://clinicaltrials.gov/study/NCT00425646,NCT00425646,Lung Cancer
3261,0.999491116,183.85716,https://clinicaltrials.gov/study/NCT00003846,NCT00003846,Brain and Central Nervous System Tumors|Neuroblastoma
3262,0.981215878,94.28851794,https://clinicaltrials.gov/study/NCT00252746,NCT00252746,Non Small Cell Lung Carcinoma
3263,0.997044259,161.1679556,https://clinicaltrials.gov/study/NCT01688973,NCT01688973,Recurrent Renal Cell Carcinoma|Stage III Renal Cell Cancer|Stage IV Renal Cell Cancer|Type 1 Papillary Renal Cell Carcinoma|Type 2 Papillary Renal Cell Carcinoma
3264,0.95795288,46.91151842,https://clinicaltrials.gov/study/NCT01664273,NCT01664273,Metastatic Malignant Neoplasm
3265,0.99482173,155.6062393,https://clinicaltrials.gov/study/NCT00026273,NCT00026273,Colorectal Cancer
3266,0.972036788,61.73560458,https://clinicaltrials.gov/study/NCT00439673,NCT00439673,Myelodysplastic Syndromes
3267,0.975363923,94.03349391,https://clinicaltrials.gov/study/NCT03930173,NCT03930173,Secondary Malignant Neoplasm of Brain and Cerebral Meninges
3268,0.996156724,156.5527533,https://clinicaltrials.gov/study/NCT00979173,NCT00979173,Glioma
3269,0.997911464,163.3806718,https://clinicaltrials.gov/study/NCT00004873,NCT00004873,Gastric Cancer
3270,0.992335284,152.0585702,https://clinicaltrials.gov/study/NCT01219673,NCT01219673,Head And Neck Cancer
3271,0.992955131,152.1271035,https://clinicaltrials.gov/study/NCT00216073,NCT00216073,Metastatic Breast Cancer
3272,0.998058013,173.5715392,https://clinicaltrials.gov/study/NCT03941873,NCT03941873,"Carcinoma, Hepatocellular|Gastric/Gastroesophageal Junction Cancer"
3273,0.997762672,166.0048614,https://clinicaltrials.gov/study/NCT01093573,NCT01093573,Untreated Adult Acute Myeloid Leukemia
3274,0.999298445,189.0560365,https://clinicaltrials.gov/study/NCT00087373,NCT00087373,Recurrent Melanoma|Stage IV Melanoma
3275,0.989891178,151.2544437,https://clinicaltrials.gov/study/NCT01387373,NCT01387373,Metastatic Breast Cancer|Liver Metastases
3276,0.989821876,151.5692395,https://clinicaltrials.gov/study/NCT02183246,NCT02183246,Head and Neck Neoplasms
3277,0.991438807,151.3041601,https://clinicaltrials.gov/study/NCT03556046,NCT03556046,Clear Cell Renal Carcinoma
3278,0.981833923,127.192118,https://clinicaltrials.gov/study/NCT04345146,NCT04345146,Non-small Cell Lung Cancer
3279,0.999337235,180.2860045,https://clinicaltrials.gov/study/NCT01031446,NCT01031446,Breast Cancer
3280,0.972129033,73.88810387,https://clinicaltrials.gov/study/NCT01403246,NCT01403246,Chronic Lymphocytic Leukemia
3281,0.953713418,48.12566504,https://clinicaltrials.gov/study/NCT01713946,NCT01713946,Tuberous Sclerosis Complex-associated Refractory Seizures
3282,0.998936429,181.030574,https://clinicaltrials.gov/study/NCT00394446,NCT00394446,Refractory Solid Tumors
3283,0.99778451,166.5087379,https://clinicaltrials.gov/study/NCT00959946,NCT00959946,Advanced Breast Cancer (Parts 1 and 2)|Advanced Pancreatic Cancer (Part 1)|Advanced Colorectal Cancer (Part 1)|Advanced Cholangiocarcinoma (Part 1)|Advanced Glioblastoma Multiforme (Part 1)
3284,0.999229344,196.5328062,https://clinicaltrials.gov/study/NCT00036946,NCT00036946,"Lymphoma|Unspecified Adult Solid Tumor, Protocol Specific"
3285,0.997833875,167.6641614,https://clinicaltrials.gov/study/NCT00268346,NCT00268346,Esophageal Cancer
3286,0.991429206,151.2621048,https://clinicaltrials.gov/study/NCT01716546,NCT01716546,Gastric Cancer
3287,0.99673699,159.8575963,https://clinicaltrials.gov/study/NCT01738646,NCT01738646,Recurrent Glioblastoma Multiforme|Malignant Glioma|Adult Brain Tumor
3288,0.849162653,16.42193574,https://clinicaltrials.gov/study/NCT02852473,NCT02852473,Cancer
3289,0.994708033,154.107122,https://clinicaltrials.gov/study/NCT02429973,NCT02429973,Osteosarcoma
3290,0.874643787,12.64357963,https://clinicaltrials.gov/study/NCT00533273,NCT00533273,Advanced Dupuytren's Disease
3291,0.996726306,155.2181358,https://clinicaltrials.gov/study/NCT00416273,NCT00416273,Multiple Myeloma
3292,0.944250814,29.91760789,https://clinicaltrials.gov/study/NCT01279473,NCT01279473,Chronic Myelogenous Leukemia|Acute Lymphoblastic Leukemia
3293,0.986749355,146.3807795,https://clinicaltrials.gov/study/NCT05708573,NCT05708573,Healthy Participants
3294,0.998451205,169.3235923,https://clinicaltrials.gov/study/NCT00002973,NCT00002973,Melanoma (Skin)
3295,0.999269073,189.7133717,https://clinicaltrials.gov/study/NCT04819373,NCT04819373,"Tumor, Solid"
3296,0.964913813,48.57906721,https://clinicaltrials.gov/study/NCT03332173,NCT03332173,Waldenström's Macroglobulinemia (WM)
3297,0.954435354,50.93117453,https://clinicaltrials.gov/study/NCT00737373,NCT00737373,Gastric Cancer|Adenocarcinoma of the Esophagogastric Junction
3298,0.904472692,19.62656274,https://clinicaltrials.gov/study/NCT00642473,NCT00642473,Non-Squamous Non-Small Cell Lung Cancer
3299,0.913561751,21.74733509,https://clinicaltrials.gov/study/NCT02127073,NCT02127073,Breast Cancer|Ductal Carcinoma in Situ
3300,0.959337707,44.99140321,https://clinicaltrials.gov/study/NCT00055146,NCT00055146,"Leukemia, Lymphocytic, Chronic"
3301,0.874894861,12.24872049,https://clinicaltrials.gov/study/NCT00241046,NCT00241046,Metastatic Breast Cancer
3302,0.996715406,156.7566545,https://clinicaltrials.gov/study/NCT00697346,NCT00697346,B-cell Follicular Lymphoma|B-cell Marginal Zone Lymphoma|Diffuse Large B-cell Lymphoma|B-cell Mantle Cell Lymphoma|B-cell Small Lymphocytic Lymphoma|B-Cell Chronic Lymphocytic Leukemia|Multiple Myeloma|Waldenstrom's Macroglobulinemia|Noncutaneous Peripheral T-cell Lymphoma Not Otherwise Specified|Angioimmunoblastic T-cell Lymphoma|Anaplastic Large Cell Lymphoma|Enteropathy Associated T-cell Lymphoma|NK Lymphoma
3303,0.999518804,192.6520377,https://clinicaltrials.gov/study/NCT00004246,NCT00004246,Head and Neck Cancer
3304,0.984256471,118.4288958,https://clinicaltrials.gov/study/NCT00662246,NCT00662246,"Carcinoma, Hepatocellular"
3305,0.953133338,45.97717495,https://clinicaltrials.gov/study/NCT01815346,NCT01815346,Breast Cancer
3306,0.777775412,8.462157784,https://clinicaltrials.gov/study/NCT03448146,NCT03448146,Nsclc
3307,0.998820415,175.046039,https://clinicaltrials.gov/study/NCT00126646,NCT00126646,Leukemia|Lymphoma
3308,0.999515738,179.4663764,https://clinicaltrials.gov/study/NCT02172846,NCT02172846,"Carcinoma, Non-Small-Cell Lung"
3309,0.999033853,187.4455366,https://clinicaltrials.gov/study/NCT00003646,NCT00003646,Stage IV Melanoma|Stage III Melanoma|Recurrent Melanoma
3310,0.995734495,158.5791148,https://clinicaltrials.gov/study/NCT00683046,NCT00683046,"Acute Myelogenous Leukemia|Lymphoid Leukemia|Chronic Myelogenous Leukemia|Malignant Lymphoma|Hodgkin's Disease|Chronic Lymphocytic Leukemia|Myeloproliferative Disorder|Anemia, Aplastic|Myelodysplastic Syndromes"
3311,0.918752641,27.80924267,https://clinicaltrials.gov/study/NCT00495846,NCT00495846,Advanced Hepatocellular Carcinoma
3312,0.99906733,183.6705505,https://clinicaltrials.gov/study/NCT01417546,NCT01417546,"Epithelial Neoplasms, Malignant|Epithelial Tumors, Malignant|Malignant Mesenchymal Tumor"
3313,0.998640544,183.1364863,https://clinicaltrials.gov/study/NCT00337246,NCT00337246,Leukemia
3314,0.966328767,50.909856,https://clinicaltrials.gov/study/NCT01269346,NCT01269346,Breast Cancer
3315,0.998646101,182.9421256,https://clinicaltrials.gov/study/NCT00002773,NCT00002773,Pancreatic Cancer
3316,0.988644553,150.2691779,https://clinicaltrials.gov/study/NCT00866073,NCT00866073,Acute Myeloid Leukemia
3317,0.942719589,36.05679532,https://clinicaltrials.gov/study/NCT01497873,NCT01497873,Small Cell Lung Cancer
3318,0.998951061,183.8630929,https://clinicaltrials.gov/study/NCT03451773,NCT03451773,Cancer of Pancreas|Pancreas Cancer|Pancreatic Adenocarcinoma|Pancreatic Cancer|Pancreatic Neoplasms
3319,0.999574844,184.7257509,https://clinicaltrials.gov/study/NCT02474173,NCT02474173,Advanced Breast Carcinoma|Metastatic Breast Carcinoma|Stage III Breast Cancer AJCC v7|Stage IIIA Breast Cancer AJCC v7|Stage IIIB Breast Cancer AJCC v7|Stage IIIC Breast Cancer AJCC v7|Stage IV Breast Cancer AJCC v6 and v7|Triple-Negative Breast Carcinoma
3320,0.999237334,190.8311477,https://clinicaltrials.gov/study/NCT01935973,NCT01935973,Endometrial Adenocarcinoma|Endometrial Clear Cell Adenocarcinoma|Endometrial Mixed Cell Adenocarcinoma|Endometrial Serous Adenocarcinoma|Endometrial Undifferentiated Carcinoma|Recurrent Uterine Corpus Cancer
3321,0.996704427,159.7527028,https://clinicaltrials.gov/study/NCT01525446,NCT01525446,Non-small Cell Lung Cancer
3322,0.889581923,15.17818965,https://clinicaltrials.gov/study/NCT02166346,NCT02166346,Transverse Myelitis|Neuromyelitis Optica|Idiopathic Transverse Myelitis|Myelitis NOS
3323,0.982083306,89.34528926,https://clinicaltrials.gov/study/NCT01187446,NCT01187446,Cutaneous Lymphoma|Cutaneous T-cell Lymphoma
3324,0.991367063,151.0542702,https://clinicaltrials.gov/study/NCT01962246,NCT01962246,Gastroesophageal Junction Adenocarcinoma
3325,0.985076588,136.605381,https://clinicaltrials.gov/study/NCT01613846,NCT01613846,Renal Cell Carcinoma
3326,0.995518541,156.6250168,https://clinicaltrials.gov/study/NCT00001446,NCT00001446,Prostatic Neoplasm
3327,0.986805153,139.9748727,https://clinicaltrials.gov/study/NCT00871546,NCT00871546,"Lymphoma, Mantle-Cell|Leukemia, Lymphocytic, Chronic, B-Cell"
3328,0.998725142,176.0481409,https://clinicaltrials.gov/study/NCT00030446,NCT00030446,Fallopian Tube Cancer|Ovarian Cancer|Peritoneal Cavity Cancer
3329,0.99178653,152.3170978,https://clinicaltrials.gov/study/NCT00054873,NCT00054873,Esophageal Neoplasms|Stomach Neoplasms|Adenocarcinoma
3330,0.994494286,153.7046761,https://clinicaltrials.gov/study/NCT02457273,NCT02457273,Neuroendocrine Carcinomas
3331,0.968806988,63.32441615,https://clinicaltrials.gov/study/NCT03770273,NCT03770273,Indolent Systemic Mastocytosis
3332,0.998711351,175.2434395,https://clinicaltrials.gov/study/NCT00463073,NCT00463073,Malignant Gliomas
3333,0.90869118,21.13744615,https://clinicaltrials.gov/study/NCT02518373,NCT02518373,Colorectal Cancer
3334,0.988053119,150.4425921,https://clinicaltrials.gov/study/NCT00452673,NCT00452673,Advanced Breast Cancer
3335,0.96333518,55.67653303,https://clinicaltrials.gov/study/NCT02822573,NCT02822573,Cognitive Dysfunction|Memory Impairment
3336,0.947074097,38.08043483,https://clinicaltrials.gov/study/NCT02839473,NCT02839473,Breast Cancer|Radiation Dermatitis
3337,0.976066987,69.15712584,https://clinicaltrials.gov/study/NCT03209973,NCT03209973,Classical Hodgkin Lymphoma
3338,0.980844575,70.34954676,https://clinicaltrials.gov/study/NCT00058773,NCT00058773,Hodgkin Disease|Non-Hodgkins Lymphoma
3339,0.990344214,150.8220618,https://clinicaltrials.gov/study/NCT03945773,NCT03945773,Locally Advanced or Metastatic Renal Cell Carcinoma
3340,0.993125999,152.5671149,https://clinicaltrials.gov/study/NCT00440973,NCT00440973,"Carcinoma, Renal Cell"
3341,0.999236492,194.1883606,https://clinicaltrials.gov/study/NCT03463473,NCT03463473,Advanced Solid Tumors
3342,0.979267425,94.38640159,https://clinicaltrials.gov/study/NCT02273973,NCT02273973,Breast Cancer
3343,0.997629829,165.4070473,https://clinicaltrials.gov/study/NCT00708773,NCT00708773,Advanced Cancer
3344,0.982977898,118.8207173,https://clinicaltrials.gov/study/NCT00251446,NCT00251446,Non-Small Cell Lung Cancer
3345,0.985264678,150.037626,https://clinicaltrials.gov/study/NCT00871910,NCT00871910,"Solid Tumors|Lymphoma, Non-Hodgkin|Multiple Myeloma"
3346,0.985813021,115.0230304,https://clinicaltrials.gov/study/NCT01204710,NCT01204710,Prostate Cancer
3347,0.97771817,82.56181785,https://clinicaltrials.gov/study/NCT03195010,NCT03195010,"Acute Biphenotypic Leukemia|Acute Lymphoblastic Leukemia|Acute Myeloid Leukemia|B-Cell Non-Hodgkin Lymphoma|Chronic Lymphocytic Leukemia|Chronic Myelogenous Leukemia, BCR-ABL1 Positive|Hematologic and Lymphocytic Disorder|Hematopoietic Cell Transplantation Recipient|Myelodysplastic Syndrome|Primary Myelofibrosis|Secondary Myelofibrosis|T-Cell Non-Hodgkin Lymphoma|Thrombocytopenia|Venous Thromboembolism"
3348,0.967723788,75.94173849,https://clinicaltrials.gov/study/NCT01063946,NCT01063946,"Neoplasms, Malignant"
3349,0.987254975,148.4209919,https://clinicaltrials.gov/study/NCT02204046,NCT02204046,Adenocarcinoma
3350,0.99786496,160.6644946,https://clinicaltrials.gov/study/NCT02471846,NCT02471846,Solid Tumor
3351,0.997984827,170.1584876,https://clinicaltrials.gov/study/NCT00066846,NCT00066846,Colorectal Cancer
3352,0.997842201,166.705211,https://clinicaltrials.gov/study/NCT00996346,NCT00996346,Sarcoma
3353,0.988525943,150.4038603,https://clinicaltrials.gov/study/NCT02860546,NCT02860546,Refractory Metastatic Colorectal Cancer
3354,0.970954982,72.54839779,https://clinicaltrials.gov/study/NCT00088946,NCT00088946,Bladder Cancer
3355,0.884175488,14.89150407,https://clinicaltrials.gov/study/NCT01890746,NCT01890746,Acute Leukaemia
3356,0.997547576,165.1273508,https://clinicaltrials.gov/study/NCT00615446,NCT00615446,Solid Tumors
3357,0.997757679,164.5461518,https://clinicaltrials.gov/study/NCT00610246,NCT00610246,Cancer
3358,0.997489235,164.1152564,https://clinicaltrials.gov/study/NCT00330746,NCT00330746,Advanced Non-Small Cell Lung Cancer
3359,0.958762338,47.49265511,https://clinicaltrials.gov/study/NCT01304446,NCT01304446,Malnutrition|Cancer
3360,0.89051749,17.98787455,https://clinicaltrials.gov/study/NCT05411146,NCT05411146,Healthy Participants
3361,0.999570961,187.1841884,https://clinicaltrials.gov/study/NCT00021346,NCT00021346,"Unspecified Adult Solid Tumor, Protocol Specific"
3362,0.996712696,159.2766936,https://clinicaltrials.gov/study/NCT00580073,NCT00580073,Rectal Cancer
3363,0.995239244,153.5044999,https://clinicaltrials.gov/study/NCT01090973,NCT01090973,Non-Hodgkin's Lymphoma
3364,0.997231538,162.1151174,https://clinicaltrials.gov/study/NCT00057473,NCT00057473,Neoplasms
3365,0.989116052,150.8120025,https://clinicaltrials.gov/study/NCT01562873,NCT01562873,Breast Cancer
3366,0.992304787,151.3505761,https://clinicaltrials.gov/study/NCT02791373,NCT02791373,Multiple Myeloma|Amyloidosis
3367,0.990721072,151.251683,https://clinicaltrials.gov/study/NCT02641873,NCT02641873,Metastatic Colorectal Cancer
3368,0.992603648,152.5165812,https://clinicaltrials.gov/study/NCT03925246,NCT03925246,High Grade Glioma|Brain Cancer
3369,0.988822799,150.0167563,https://clinicaltrials.gov/study/NCT00112346,NCT00112346,Non-Small-Cell Lung Carcinoma
3370,0.997411367,162.460602,https://clinicaltrials.gov/study/NCT00514046,NCT00514046,Medullary Thyroid Carcinoma|Multiple Endocrine Neoplasia Type 2A|Multiple Endocrine Neoplasia Type 2B
3371,0.972821533,74.27387144,https://clinicaltrials.gov/study/NCT00031746,NCT00031746,Prostate Cancer
3372,0.9192997,24.90062203,https://clinicaltrials.gov/study/NCT00400946,NCT00400946,Drug/Agent Toxicity by Tissue/Organ|Leukemia
3373,0.997850369,164.8678072,https://clinicaltrials.gov/study/NCT00430846,NCT00430846,"Lymphoma, Non-Hodgkin|Disease, Hodgkin|Lymphoma, Large-Cell, Anaplastic"
3374,0.997985137,169.1355842,https://clinicaltrials.gov/study/NCT00576446,NCT00576446,Malignant Glioma
3375,0.961719927,47.18647148,https://clinicaltrials.gov/study/NCT00243646,NCT00243646,Prostate Cancer
3376,0.545853264,3.280490004,https://clinicaltrials.gov/study/NCT00519246,NCT00519246,"Pain, Postoperative|Mastectomy"
3377,0.982966162,126.115275,https://clinicaltrials.gov/study/NCT00447473,NCT00447473,Prostatic Neoplasms
3378,0.99973929,181.5343857,https://clinicaltrials.gov/study/NCT00014573,NCT00014573,Brain and Central Nervous System Tumors
3379,0.996002257,155.8878459,https://clinicaltrials.gov/study/NCT04035473,NCT04035473,Solid Tumor
3380,0.997127226,160.1079479,https://clinicaltrials.gov/study/NCT02667873,NCT02667873,Solid Tumors
3381,0.999365891,190.421565,https://clinicaltrials.gov/study/NCT00093873,NCT00093873,Tumors
3382,0.995499013,157.2759801,https://clinicaltrials.gov/study/NCT00005873,NCT00005873,Breast Cancer
3383,0.990179357,151.4907655,https://clinicaltrials.gov/study/NCT00490373,NCT00490373,Pancreatic Cancer
3384,0.976519137,87.30072005,https://clinicaltrials.gov/study/NCT01313273,NCT01313273,Prostate Cancer
3385,0.998585259,174.7911825,https://clinicaltrials.gov/study/NCT03735446,NCT03735446,Acute Myeloid Leukemia|Myelodysplastic Syndromes
3386,0.990933611,151.5755669,https://clinicaltrials.gov/study/NCT00022646,NCT00022646,Lung Cancer
3387,0.829320792,10.71343437,https://clinicaltrials.gov/study/NCT01788046,NCT01788046,"Hyperparathyroidism, Secondary"
3388,0.994004475,154.2101867,https://clinicaltrials.gov/study/NCT03202446,NCT03202446,"Breast Cancer Stage IIIA|Breast Cancer, Stage IIIB|Breast Cancer Stage IV"
3389,0.983600166,117.2184309,https://clinicaltrials.gov/study/NCT01853046,NCT01853046,Neoplasms
3390,0.988697473,151.3246943,https://clinicaltrials.gov/study/NCT03579446,NCT03579446,Hematopoietic and Lymphoid Cell Neoplasm|Malignant Solid Neoplasm|Metastatic Malignant Solid Neoplasm
3391,0.996246583,157.1956557,https://clinicaltrials.gov/study/NCT02045446,NCT02045446,Stage IV Non-Small Cell Lung Cancer
3392,0.997960749,167.0634326,https://clinicaltrials.gov/study/NCT03083873,NCT03083873,Squamous Cell Carcinoma of the Head and Neck
3393,0.99741123,161.9869645,https://clinicaltrials.gov/study/NCT00262873,NCT00262873,Myelodysplastic Syndromes
3394,0.995967227,158.1487909,https://clinicaltrials.gov/study/NCT01526473,NCT01526473,HER2+ Cancer
3395,0.994414354,153.0851669,https://clinicaltrials.gov/study/NCT00070473,NCT00070473,"Unspecified Childhood Solid Tumor, Protocol Specific"
3396,0.999172359,190.0975931,https://clinicaltrials.gov/study/NCT00569673,NCT00569673,Fallopian Tube Cancer|Ovarian Cancer|Primary Peritoneal Cavity Cancer
3397,0.997766914,166.9472575,https://clinicaltrials.gov/study/NCT01029873,NCT01029873,Metastatic Melanoma
3398,0.991859907,152.0438851,https://clinicaltrials.gov/study/NCT00279773,NCT00279773,Acute Myeloid Leukemia
3399,0.984946429,132.2828208,https://clinicaltrials.gov/study/NCT00807573,NCT00807573,Lung Cancer
3400,0.917493615,23.10921457,https://clinicaltrials.gov/study/NCT01831973,NCT01831973,Advanced/Metastasis Renal Cell Carcinoma
3401,0.996696078,159.6176723,https://clinicaltrials.gov/study/NCT00331773,NCT00331773,Prostate Cancer
3402,0.993664598,153.8399603,https://clinicaltrials.gov/study/NCT03349073,NCT03349073,Advanced Refractory Solid Tumors
3403,0.988619105,131.1831029,https://clinicaltrials.gov/study/NCT00170573,NCT00170573,Ovarian Cancer
3404,0.996445053,158.2811624,https://clinicaltrials.gov/study/NCT03542773,NCT03542773,Schwannomas|Malignant Tumors
3405,0.996929363,158.8482884,https://clinicaltrials.gov/study/NCT03425773,NCT03425773,Stomach Neoplasms
3406,0.997227152,161.3252278,https://clinicaltrials.gov/study/NCT01204073,NCT01204073,"Advanced Nonhematologic Malignancies|Carcinoma, Basal Cell"
3407,0.99677557,158.3486047,https://clinicaltrials.gov/study/NCT03780010,NCT03780010,Non Small Cell Lung Cancer
3408,0.866692464,15.52659428,https://clinicaltrials.gov/study/NCT05252546,NCT05252546,HER2-positive Recurrent / Metastatic Breast Cancer
3409,0.99603721,157.659406,https://clinicaltrials.gov/study/NCT00482846,NCT00482846,Mucositis|Multiple Myeloma
3410,0.771113515,8.987560318,https://clinicaltrials.gov/study/NCT00762346,NCT00762346,Non Small Cell Lung Cancer|Bone Metastases|High NTX Level
3411,0.96479863,52.60251947,https://clinicaltrials.gov/study/NCT01581346,NCT01581346,Non Small Cell Lung Cancer
3412,0.999177139,188.4595375,https://clinicaltrials.gov/study/NCT01828346,NCT01828346,Myelodysplastic Syndrome
3413,0.990073292,152.0066546,https://clinicaltrials.gov/study/NCT01138046,NCT01138046,"Neoplasms, Breast"
3414,0.99710536,163.4113592,https://clinicaltrials.gov/study/NCT01989546,NCT01989546,Advanced Ovarian Cancer|Primary Peritoneal Cancer|Advanced Breast Cancer|Advanced Solid Tumors
3415,0.996394776,158.0577087,https://clinicaltrials.gov/study/NCT02154646,NCT02154646,Pancreatic Neoplasms
3416,0.998486255,176.1715985,https://clinicaltrials.gov/study/NCT01287546,NCT01287546,Advanced Cancer
3417,0.996964446,161.5355087,https://clinicaltrials.gov/study/NCT01842646,NCT01842646,Myelodysplastic Syndrome (MDS)|Chronic Myelomonocytic Leukemia (CMML)
3418,0.991882028,152.3783852,https://clinicaltrials.gov/study/NCT03241173,NCT03241173,Advanced Malignancies
